datetime,y,temp,rain,sun,wind,holiday,Anzac Day,Auckland Anniversary Day,Boxing Day,Christmas Day,Day after New Year's Day,Easter Monday,Good Friday,Labour Day,New Year's Day,Queen's Birthday,Waitangi Day,day_name,month_name,year,is_weekend,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,2013,2014,2015,2016,2017,2018
2013-04-19,967.0,15.25,0.1142857142857143,0.0642857142857143,3.707142857142857,,0,0,0,0,0,0,0,0,0,0,0,Friday,April,2013,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-20,1021.0,17.9,1.2428571428571429,0.3714285714285715,3.957142857142857,,0,0,0,0,0,0,0,0,0,0,0,Saturday,April,2013,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-21,820.0,17.34285714285714,0.03571428571428571,0.2,4.735714285714286,,0,0,0,0,0,0,0,0,0,0,0,Sunday,April,2013,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-22,807.0,16.92142857142857,0.1285714285714286,0.3857142857142857,4.635714285714285,,0,0,0,0,0,0,0,0,0,0,0,Monday,April,2013,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-23,991.0,15.8,0.2071428571428572,0.4571428571428571,4.642857142857143,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,April,2013,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-24,579.0,14.55,0.9428571428571428,0.03571428571428571,2.2642857142857147,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,April,2013,False,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-25,1160.0,16.67142857142857,0.03571428571428571,0.5857142857142856,6.871428571428571,Anzac Day,1,0,0,0,0,0,0,0,0,0,0,Thursday,April,2013,False,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-26,953.0,16.33571428571429,0.0071428571428571435,0.5142857142857143,6.792857142857143,,0,0,0,0,0,0,0,0,0,0,0,Friday,April,2013,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-27,773.0,17.085714285714285,0.12142857142857146,0.37857142857142856,8.792857142857143,,0,0,0,0,0,0,0,0,0,0,0,Saturday,April,2013,True,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-28,1310.0,17.164285714285715,0.0071428571428571435,0.55,5.1571428571428575,,0,0,0,0,0,0,0,0,0,0,0,Sunday,April,2013,True,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-29,1132.0,16.728571428571428,0.0,0.65,5.064285714285715,,0,0,0,0,0,0,0,0,0,0,0,Monday,April,2013,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-04-30,1441.0,17.45714285714286,0.0,0.4928571428571428,4.957142857142856,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,April,2013,False,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-05-01,1291.0,16.428571428571427,0.0,0.7071428571428572,2.3214285714285716,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-02,1106.0,16.65714285714286,0.0,0.3857142857142857,3.6428571428571432,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-03,1036.0,15.664285714285713,0.0,0.2142857142857144,3.1714285714285717,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-04,596.0,14.099999999999998,4.15,0.05,3.3,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-05,635.0,13.135714285714286,0.37857142857142856,0.2357142857142857,3.764285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-06,322.0,12.185714285714285,2.035714285714286,0.05,6.0428571428571445,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-07,1462.0,14.599999999999998,0.0,0.7214285714285714,1.85,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-08,733.0,10.921428571428569,2.121428571428571,0.1,2.1142857142857148,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-09,580.0,11.607142857142858,0.3357142857142857,0.0,1.5214285714285716,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-10,671.0,11.878571428571426,0.5142857142857142,0.25,3.5285714285714285,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-11,1182.0,11.964285714285712,0.014285714285714287,0.5428571428571429,2.442857142857143,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-12,1467.0,13.028571428571427,0.0,0.7000000000000001,2.1214285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-13,1167.0,13.242857142857142,0.0,0.6928571428571428,1.664285714285714,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-14,1171.0,12.0,0.0071428571428571435,0.24285714285714285,1.407142857142857,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-15,1081.0,13.592857142857142,0.0,0.2,2.021428571428572,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-16,1204.0,14.592857142857142,0.0,0.5428571428571429,3.7142857142857135,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-17,534.0,15.62142857142857,1.3928571428571428,0.0,6.371428571428572,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-18,735.0,15.192857142857141,0.3857142857142857,0.2928571428571428,3.9857142857142858,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-19,608.0,14.77142857142857,0.4,0.35714285714285715,6.4785714285714295,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-20,996.0,13.9,0.12142857142857146,0.3857142857142857,1.25,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-21,990.0,13.542857142857144,0.5428571428571428,0.3428571428571429,3.571428571428572,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-22,778.0,12.221428571428573,0.2357142857142857,0.0642857142857143,2.7142857142857144,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-23,687.0,13.907142857142857,0.14285714285714285,0.2,6.807142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-24,1075.0,12.421428571428573,0.0,0.5928571428571429,1.1214285714285714,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-25,950.0,12.307142857142857,0.4714285714285714,0.0,3.15,,0,0,0,0,0,0,0,0,0,0,0,Saturday,May,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-26,1012.0,14.87857142857143,0.0,0.4285714285714285,5.214285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,May,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-27,833.0,13.95,0.14285714285714285,0.3785714285714285,5.935714285714287,,0,0,0,0,0,0,0,0,0,0,0,Monday,May,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-28,429.0,7.185714285714287,0.8142857142857141,0.021428571428571432,6.364285714285715,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,May,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-29,869.0,8.999999999999998,0.0,0.5785714285714286,2.9428571428571435,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,May,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-30,619.0,10.0,0.03571428571428571,0.3928571428571429,1.9071428571428568,,0,0,0,0,0,0,0,0,0,0,0,Thursday,May,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-05-31,948.0,10.714285714285717,0.0071428571428571435,0.03571428571428571,2.257142857142857,,0,0,0,0,0,0,0,0,0,0,0,Friday,May,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-06-01,1080.0,13.564285714285715,0.0,0.1357142857142857,3.7357142857142853,,0,0,0,0,0,0,0,0,0,0,0,Saturday,June,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-02,1188.0,13.035714285714285,0.0,0.4642857142857143,1.7285714285714289,,0,0,0,0,0,0,0,0,0,0,0,Sunday,June,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-03,997.0,11.671428571428573,0.0,0.10714285714285714,2.1785714285714284,Queen's Birthday,0,0,0,0,0,0,0,0,0,1,0,Monday,June,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-04,405.0,13.764285714285714,1.2714285714285716,0.0071428571428571435,6.185714285714287,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,June,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-05,824.0,13.092857142857143,0.0,0.14285714285714285,3.2285714285714286,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,June,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-06,1045.0,12.1,0.0,0.6500000000000001,2.6714285714285717,,0,0,0,0,0,0,0,0,0,0,0,Thursday,June,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-07,876.0,11.678571428571427,0.0,0.05,0.9642857142857142,,0,0,0,0,0,0,0,0,0,0,0,Friday,June,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-08,1359.0,12.235714285714286,0.0,0.5714285714285714,3.3071428571428565,,0,0,0,0,0,0,0,0,0,0,0,Saturday,June,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-09,396.0,11.071428571428573,1.8214285714285716,0.10714285714285714,2.242857142857143,,0,0,0,0,0,0,0,0,0,0,0,Sunday,June,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-10,937.0,10.357142857142858,0.0,0.5357142857142857,2.3857142857142857,,0,0,0,0,0,0,0,0,0,0,0,Monday,June,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-11,990.0,10.97857142857143,0.0071428571428571435,0.2571428571428572,2.6357142857142857,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,June,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-12,821.0,13.971428571428573,0.0,0.27142857142857146,5.799999999999999,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,June,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-13,914.0,13.3,0.014285714285714287,0.35000000000000003,5.371428571428572,,0,0,0,0,0,0,0,0,0,0,0,Thursday,June,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-14,491.0,12.564285714285711,0.8428571428571429,0.05714285714285715,1.9714285714285715,,0,0,0,0,0,0,0,0,0,0,0,Friday,June,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-15,787.0,13.114285714285714,0.0,0.0071428571428571435,3.7571428571428567,,0,0,0,0,0,0,0,0,0,0,0,Saturday,June,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-16,165.0,13.52142857142857,2.671428571428571,0.0,7.8928571428571415,,0,0,0,0,0,0,0,0,0,0,0,Sunday,June,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-17,801.0,14.73571428571429,0.0,0.12142857142857146,4.371428571428572,,0,0,0,0,0,0,0,0,0,0,0,Monday,June,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-18,1059.0,14.214285714285715,0.1785714285714286,0.32857142857142857,3.464285714285714,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,June,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-19,756.0,10.985714285714282,0.7499999999999999,0.05714285714285715,2.8785714285714286,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,June,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-20,554.0,8.578571428571427,0.3071428571428571,0.17857142857142858,7.957142857142855,,0,0,0,0,0,0,0,0,0,0,0,Thursday,June,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-21,513.0,10.6,0.10714285714285716,0.5285714285714286,7.9071428571428575,,0,0,0,0,0,0,0,0,0,0,0,Friday,June,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-22,707.0,10.321428571428571,0.1,0.3714285714285715,7.921428571428571,,0,0,0,0,0,0,0,0,0,0,0,Saturday,June,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-23,494.0,8.742857142857144,0.1714285714285714,0.15,4.15,,0,0,0,0,0,0,0,0,0,0,0,Sunday,June,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-24,792.0,8.835714285714287,0.0,0.4571428571428572,2.5071428571428567,,0,0,0,0,0,0,0,0,0,0,0,Monday,June,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-25,854.0,10.928571428571427,0.042857142857142864,0.27142857142857146,4.4,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,June,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-26,894.0,10.171428571428573,0.014285714285714287,0.15714285714285714,1.5642857142857145,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,June,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-27,698.0,9.62857142857143,0.0,0.0,3.9142857142857146,,0,0,0,0,0,0,0,0,0,0,0,Thursday,June,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-28,674.0,8.928571428571429,0.0,0.4499999999999999,1.7142857142857142,,0,0,0,0,0,0,0,0,0,0,0,Friday,June,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-29,1396.0,7.078571428571428,0.0,0.6142857142857142,1.3785714285714286,,0,0,0,0,0,0,0,0,0,0,0,Saturday,June,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-06-30,794.0,10.007142857142854,0.021428571428571432,0.4071428571428571,2.3,,0,0,0,0,0,0,0,0,0,0,0,Sunday,June,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-07-01,852.0,10.714285714285714,0.0,0.6,3.8142857142857145,,0,0,0,0,0,0,0,0,0,0,0,Monday,July,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-02,845.0,11.757142857142856,0.0,0.3714285714285713,1.8428571428571427,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,July,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-03,540.0,10.62142857142857,0.21428571428571427,0.0,3.2428571428571438,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,July,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-04,825.0,12.678571428571427,0.0,0.4785714285714285,2.921428571428572,,0,0,0,0,0,0,0,0,0,0,0,Thursday,July,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-05,930.0,13.214285714285712,0.0,0.021428571428571432,1.8071428571428567,,0,0,0,0,0,0,0,0,0,0,0,Friday,July,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-06,1010.0,13.307142857142859,0.0,0.2857142857142857,4.228571428571429,,0,0,0,0,0,0,0,0,0,0,0,Saturday,July,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-07,1119.0,11.692857142857141,0.0,0.6285714285714287,4.385714285714285,,0,0,0,0,0,0,0,0,0,0,0,Sunday,July,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-08,785.0,11.721428571428573,0.014285714285714287,0.4571428571428572,5.928571428571429,,0,0,0,0,0,0,0,0,0,0,0,Monday,July,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-09,784.0,9.592857142857145,0.1,0.45,2.635714285714286,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,July,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-10,533.0,9.235714285714282,0.18571428571428567,0.22142857142857145,4.542857142857144,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,July,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-11,666.0,7.735714285714287,0.0,0.2,2.257142857142857,,0,0,0,0,0,0,0,0,0,0,0,Thursday,July,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-12,773.0,8.214285714285714,0.0,0.2928571428571428,2.071428571428571,,0,0,0,0,0,0,0,0,0,0,0,Friday,July,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-13,1073.0,9.55,0.0,0.5857142857142856,2.4785714285714286,,0,0,0,0,0,0,0,0,0,0,0,Saturday,July,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-14,372.0,10.414285714285716,0.3,0.21428571428571425,9.407142857142855,,0,0,0,0,0,0,0,0,0,0,0,Sunday,July,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-15,658.0,8.3,0.0071428571428571435,0.6214285714285713,4.914285714285714,,0,0,0,0,0,0,0,0,0,0,0,Monday,July,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-16,1044.0,8.82857142857143,0.0,0.6785714285714286,2.8785714285714286,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,July,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-17,863.0,10.507142857142854,0.0,0.0071428571428571435,3.5357142857142856,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,July,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-18,888.0,12.4,0.0,0.0,4.628571428571429,,0,0,0,0,0,0,0,0,0,0,0,Thursday,July,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-19,767.0,12.621428571428568,0.0,0.042857142857142864,3.128571428571429,,0,0,0,0,0,0,0,0,0,0,0,Friday,July,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-20,1295.0,12.264285714285714,0.0,0.3714285714285714,2.4714285714285715,,0,0,0,0,0,0,0,0,0,0,0,Saturday,July,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-21,1224.0,12.142857142857142,0.0,0.3642857142857143,1.9714285714285715,,0,0,0,0,0,0,0,0,0,0,0,Sunday,July,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-22,941.0,9.335714285714284,0.0,0.2071428571428572,1.2500000000000002,,0,0,0,0,0,0,0,0,0,0,0,Monday,July,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-23,1125.0,11.814285714285715,0.0,0.21428571428571427,1.5642857142857138,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,July,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-24,594.0,11.77142857142857,0.07857142857142857,0.014285714285714287,2.4142857142857146,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,July,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-25,1013.0,11.542857142857141,0.0,0.55,5.114285714285714,,0,0,0,0,0,0,0,0,0,0,0,Thursday,July,2013,False,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-26,917.0,12.000000000000002,0.0,0.32142857142857145,5.75,,0,0,0,0,0,0,0,0,0,0,0,Friday,July,2013,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-27,1167.0,12.692857142857143,0.0,0.2071428571428572,3.3714285714285714,,0,0,0,0,0,0,0,0,0,0,0,Saturday,July,2013,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-28,1144.0,10.0,0.0,0.3785714285714286,3.2214285714285715,,0,0,0,0,0,0,0,0,0,0,0,Sunday,July,2013,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-29,927.0,10.607142857142858,0.0,0.55,2.4642857142857144,,0,0,0,0,0,0,0,0,0,0,0,Monday,July,2013,False,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-30,1088.0,9.05714285714286,0.0071428571428571435,0.3428571428571429,1.5428571428571427,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,July,2013,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-31,1048.0,12.057142857142857,0.0,0.3642857142857143,3.271428571428572,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,July,2013,False,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-01,830.0,13.514285714285714,0.0,0.0071428571428571435,5.214285714285714,,0,0,0,0,0,0,0,0,0,0,0,Thursday,August,2013,False,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-02,500.0,14.464285714285715,0.014285714285714287,0.0,5.835714285714286,,0,0,0,0,0,0,0,0,0,0,0,Friday,August,2013,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-03,1098.0,13.8,0.0,0.2928571428571428,2.5285714285714285,,0,0,0,0,0,0,0,0,0,0,0,Saturday,August,2013,True,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-04,1222.0,13.421428571428569,0.0,0.13571428571428573,1.3214285714285714,,0,0,0,0,0,0,0,0,0,0,0,Sunday,August,2013,True,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-05,859.0,13.614285714285714,0.03571428571428571,0.5142857142857143,3.4642857142857144,,0,0,0,0,0,0,0,0,0,0,0,Monday,August,2013,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
